Area_Name,Year,Cases_Property_Stolen,Victims_Total,Total_Cases_for_Trial,Unnamed: 3
Maharashtra,2008,795,2976,53829,
Maharashtra,2008,795,2976,0,
Maharashtra,2008,795,2976,0,3117.0
Maharashtra,2008,795,2976,0,0.0
Maharashtra,2008,795,2976,0,69.0
Maharashtra,2008,795,2976,0,0.0
Manipur,2008,1,19,57,
Manipur,2008,1,19,22,
Manipur,2008,1,19,0,
Manipur,2008,1,19,7,
Manipur,2008,1,19,0,
Manipur,2008,1,19,4,
Manipur,2008,1,19,0,
Manipur,2008,1,19,0,0.0
Manipur,2008,1,19,0,0.0
Manipur,2008,1,19,0,0.0
Manipur,2008,1,19,0,0.0
Manipur,2008,1,249,57,
Manipur,2008,1,249,22,
Manipur,2008,1,249,0,
Manipur,2008,1,249,7,
Manipur,2008,1,249,0,
Manipur,2008,1,249,4,
Manipur,2008,1,249,0,
Manipur,2008,1,249,0,0.0
Manipur,2008,1,249,0,0.0
Manipur,2008,1,249,0,0.0
Manipur,2008,1,249,0,0.0
Manipur,2008,1,268,57,
Manipur,2008,1,268,22,
Manipur,2008,1,268,0,
Manipur,2008,1,268,7,
Manipur,2008,1,268,0,
Manipur,2008,1,268,4,
Manipur,2008,1,268,0,
Manipur,2008,1,268,0,0.0
Manipur,2008,1,268,0,0.0
Manipur,2008,1,268,0,0.0
Manipur,2008,1,268,0,0.0
Meghalaya,2008,48,15,396,
Meghalaya,2008,48,15,94,
Meghalaya,2008,48,15,5,
Meghalaya,2008,48,15,173,
Meghalaya,2008,48,15,3,
Meghalaya,2008,48,15,21,
Meghalaya,2008,48,15,0,
Meghalaya,2008,48,15,0,2.0
Meghalaya,2008,48,15,0,0.0
Meghalaya,2008,48,15,0,0.0
Meghalaya,2008,48,15,0,0.0
Meghalaya,2008,48,111,396,
Meghalaya,2008,48,111,94,
Meghalaya,2008,48,111,5,
Meghalaya,2008,48,111,173,
Meghalaya,2008,48,111,3,
Meghalaya,2008,48,111,21,
Meghalaya,2008,48,111,0,
Meghalaya,2008,48,111,0,2.0
Meghalaya,2008,48,111,0,0.0
Meghalaya,2008,48,111,0,0.0
Meghalaya,2008,48,111,0,0.0
Meghalaya,2008,48,126,396,
Meghalaya,2008,48,126,94,
Meghalaya,2008,48,126,5,
Meghalaya,2008,48,126,173,
Meghalaya,2008,48,126,3,
Meghalaya,2008,48,126,21,
Meghalaya,2008,48,126,0,
Meghalaya,2008,48,126,0,2.0
Meghalaya,2008,48,126,0,0.0
Meghalaya,2008,48,126,0,0.0
Meghalaya,2008,48,126,0,0.0
Mizoram,2008,2,2,162,
Mizoram,2008,2,2,1,
Mizoram,2008,2,2,0,
Mizoram,2008,2,2,89,
Mizoram,2008,2,2,0,
Mizoram,2008,2,2,7,
Mizoram,2008,2,2,0,
Mizoram,2008,2,2,0,1.0
Mizoram,2008,2,2,0,0.0
Mizoram,2008,2,2,0,0.0
Mizoram,2008,2,2,0,0.0
Mizoram,2008,2,33,162,
Mizoram,2008,2,33,1,
Mizoram,2008,2,33,0,
Mizoram,2008,2,33,89,
Mizoram,2008,2,33,0,
Mizoram,2008,2,33,7,
Mizoram,2008,2,33,0,
Mizoram,2008,2,33,0,1.0
Mizoram,2008,2,33,0,0.0
Mizoram,2008,2,33,0,0.0
Mizoram,2008,2,33,0,0.0
Mizoram,2008,2,35,162,
Mizoram,2008,2,35,1,
Mizoram,2008,2,35,0,
Mizoram,2008,2,35,89,
Mizoram,2008,2,35,0,
Mizoram,2008,2,35,7,
Mizoram,2008,2,35,0,
Mizoram,2008,2,35,0,1.0
Mizoram,2008,2,35,0,0.0
Mizoram,2008,2,35,0,0.0
Mizoram,2008,2,35,0,0.0
Nagaland,2008,6,6,38,
Nagaland,2008,6,6,10,
Nagaland,2008,6,6,0,
Nagaland,2008,6,6,14,
Nagaland,2008,6,6,1,
Nagaland,2008,6,6,5,
Nagaland,2008,6,6,0,
Nagaland,2008,6,6,0,3.0
Nagaland,2008,6,6,0,0.0
Nagaland,2008,6,6,0,0.0
Nagaland,2008,6,6,0,0.0
Nagaland,2008,6,141,38,
Nagaland,2008,6,141,10,
Nagaland,2008,6,141,0,
Nagaland,2008,6,141,14,
Nagaland,2008,6,141,1,
Nagaland,2008,6,141,5,
Nagaland,2008,6,141,0,
Nagaland,2008,6,141,0,3.0
Nagaland,2008,6,141,0,0.0
Nagaland,2008,6,141,0,0.0
Nagaland,2008,6,141,0,0.0
Nagaland,2008,6,147,38,
Nagaland,2008,6,147,10,
Nagaland,2008,6,147,0,
Nagaland,2008,6,147,14,
Nagaland,2008,6,147,1,
Nagaland,2008,6,147,5,
Nagaland,2008,6,147,0,
Nagaland,2008,6,147,0,3.0
Nagaland,2008,6,147,0,0.0
Nagaland,2008,6,147,0,0.0
Nagaland,2008,6,147,0,0.0
Odisha,2008,303,545,4163,
Odisha,2008,303,545,2267,
Odisha,2008,303,545,1605,
Odisha,2008,303,545,14169,
Odisha,2008,303,545,1144,
Odisha,2008,303,545,6758,
Odisha,2008,303,545,12,
Odisha,2008,303,545,0,153.0
Odisha,2008,303,545,0,12.0
Odisha,2008,303,545,0,2.0
Odisha,2008,303,545,0,0.0
Odisha,2008,303,705,4163,
Odisha,2008,303,705,2267,
Odisha,2008,303,705,1605,
Odisha,2008,303,705,14169,
Odisha,2008,303,705,1144,
Odisha,2008,303,705,6758,
Odisha,2008,303,705,12,
Odisha,2008,303,705,0,153.0
Odisha,2008,303,705,0,12.0
Odisha,2008,303,705,0,2.0
Odisha,2008,303,705,0,0.0
Odisha,2008,303,1250,4163,
Odisha,2008,303,1250,2267,
Odisha,2008,303,1250,1605,
Odisha,2008,303,1250,14169,
Odisha,2008,303,1250,1144,
Odisha,2008,303,1250,6758,
Odisha,2008,303,1250,12,
Odisha,2008,303,1250,0,153.0
Odisha,2008,303,1250,0,12.0
Odisha,2008,303,1250,0,2.0
Odisha,2008,303,1250,0,0.0
Puducherry,2008,10,8,32,
Puducherry,2008,10,8,26,
Puducherry,2008,10,8,12,
Puducherry,2008,10,8,237,
Puducherry,2008,10,8,94,
Puducherry,2008,10,8,36,
Puducherry,2008,10,8,0,
Puducherry,2008,10,8,0,7.0
Puducherry,2008,10,8,0,0.0
Puducherry,2008,10,8,0,0.0
Puducherry,2008,10,8,0,0.0
Puducherry,2008,10,27,32,
Puducherry,2008,10,27,26,
Puducherry,2008,10,27,12,
Puducherry,2008,10,27,237,
Puducherry,2008,10,27,94,
Puducherry,2008,10,27,36,
Puducherry,2008,10,27,0,
Puducherry,2008,10,27,0,7.0
Puducherry,2008,10,27,0,0.0
Puducherry,2008,10,27,0,0.0
Puducherry,2008,10,27,0,0.0
Puducherry,2008,10,35,32,
Puducherry,2008,10,35,26,
Puducherry,2008,10,35,12,
Puducherry,2008,10,35,237,
Puducherry,2008,10,35,94,
Puducherry,2008,10,35,36,
Puducherry,2008,10,35,0,
Puducherry,2008,10,35,0,7.0
Puducherry,2008,10,35,0,0.0
Puducherry,2008,10,35,0,0.0
Puducherry,2008,10,35,0,0.0
Punjab,2008,40,219,964,
Punjab,2008,40,219,1056,
Punjab,2008,40,219,440,
Punjab,2008,40,219,1039,
Punjab,2008,40,219,90,
Punjab,2008,40,219,3391,
Punjab,2008,40,219,0,
Punjab,2008,40,219,0,196.0
Punjab,2008,40,219,0,0.0
Punjab,2008,40,219,0,4.0
Punjab,2008,40,219,0,0.0
Punjab,2008,40,596,964,
Punjab,2008,40,596,1056,
Punjab,2008,40,596,440,
Punjab,2008,40,596,1039,
Punjab,2008,40,596,90,
Punjab,2008,40,596,3391,
Punjab,2008,40,596,0,
Punjab,2008,40,596,0,196.0
Punjab,2008,40,596,0,0.0
Punjab,2008,40,596,0,4.0
Punjab,2008,40,596,0,0.0
Punjab,2008,40,815,964,
Punjab,2008,40,815,1056,
Punjab,2008,40,815,440,
Punjab,2008,40,815,1039,
Punjab,2008,40,815,90,
Punjab,2008,40,815,3391,
Punjab,2008,40,815,0,
Punjab,2008,40,815,0,196.0
Punjab,2008,40,815,0,0.0
Punjab,2008,40,815,0,4.0
Punjab,2008,40,815,0,0.0
Rajasthan,2008,59,287,2860,
Rajasthan,2008,59,287,4153,
Rajasthan,2008,59,287,1760,
Rajasthan,2008,59,287,10045,
Rajasthan,2008,59,287,113,
Rajasthan,2008,59,287,21773,
Rajasthan,2008,59,287,2,
Rajasthan,2008,59,287,0,628.0
Rajasthan,2008,59,287,0,2.0
Rajasthan,2008,59,287,0,539.0
Rajasthan,2008,59,287,0,1.0
Rajasthan,2008,59,1033,2860,
Rajasthan,2008,59,1033,4153,
Rajasthan,2008,59,1033,1760,
Rajasthan,2008,59,1033,10045,
Rajasthan,2008,59,1033,113,
Rajasthan,2008,59,1033,21773,
Rajasthan,2008,59,1033,2,
Rajasthan,2008,59,1033,0,628.0
Rajasthan,2008,59,1033,0,2.0
Rajasthan,2008,59,1033,0,539.0
Rajasthan,2008,59,1033,0,1.0
Rajasthan,2008,59,1320,2860,
Rajasthan,2008,59,1320,4153,
Rajasthan,2008,59,1320,1760,
Rajasthan,2008,59,1320,10045,
Rajasthan,2008,59,1320,113,
Rajasthan,2008,59,1320,21773,
Rajasthan,2008,59,1320,2,
Rajasthan,2008,59,1320,0,628.0
Rajasthan,2008,59,1320,0,2.0
Rajasthan,2008,59,1320,0,539.0
Rajasthan,2008,59,1320,0,1.0
Sikkim,2008,1,3,64,
Sikkim,2008,1,3,16,
Sikkim,2008,1,3,0,
Sikkim,2008,1,3,16,
Sikkim,2008,1,3,0,
Sikkim,2008,1,3,8,
Sikkim,2008,1,3,0,
Sikkim,2008,1,3,0,2.0
Sikkim,2008,1,3,0,0.0
Sikkim,2008,1,3,0,0.0
Sikkim,2008,1,3,0,0.0
Sikkim,2008,1,6,64,
Sikkim,2008,1,6,16,
Sikkim,2008,1,6,0,
Sikkim,2008,1,6,16,
Sikkim,2008,1,6,0,
Sikkim,2008,1,6,8,
Sikkim,2008,1,6,0,
Sikkim,2008,1,6,0,2.0
Sikkim,2008,1,6,0,0.0
Sikkim,2008,1,6,0,0.0
Sikkim,2008,1,6,0,0.0
Sikkim,2008,1,9,64,
Sikkim,2008,1,9,16,
Sikkim,2008,1,9,0,
Sikkim,2008,1,9,16,
Sikkim,2008,1,9,0,
Sikkim,2008,1,9,8,
Sikkim,2008,1,9,0,
Sikkim,2008,1,9,0,2.0
Sikkim,2008,1,9,0,0.0
Sikkim,2008,1,9,0,0.0
Sikkim,2008,1,9,0,0.0
Tamil Nadu,2008,100,624,1777,
Tamil Nadu,2008,100,624,1381,
Tamil Nadu,2008,100,624,734,
Tamil Nadu,2008,100,624,4230,
Tamil Nadu,2008,100,624,1806,
Tamil Nadu,2008,100,624,4941,
Tamil Nadu,2008,100,624,0,
Tamil Nadu,2008,100,624,0,1388.0
Tamil Nadu,2008,100,624,0,0.0
Tamil Nadu,2008,100,624,0,51.0
Tamil Nadu,2008,100,624,0,0.0
Tamil Nadu,2008,100,1200,1777,
Tamil Nadu,2008,100,1200,1381,
Tamil Nadu,2008,100,1200,734,
Tamil Nadu,2008,100,1200,4230,
Tamil Nadu,2008,100,1200,1806,
Tamil Nadu,2008,100,1200,4941,
Tamil Nadu,2008,100,1200,0,
Tamil Nadu,2008,100,1200,0,1388.0
Tamil Nadu,2008,100,1200,0,0.0
Tamil Nadu,2008,100,1200,0,51.0
Tamil Nadu,2008,100,1200,0,0.0
Tamil Nadu,2008,100,1824,1777,
Tamil Nadu,2008,100,1824,1381,
Tamil Nadu,2008,100,1824,734,
Tamil Nadu,2008,100,1824,4230,
Tamil Nadu,2008,100,1824,1806,
Tamil Nadu,2008,100,1824,4941,
Tamil Nadu,2008,100,1824,0,
Tamil Nadu,2008,100,1824,0,1388.0
Tamil Nadu,2008,100,1824,0,0.0
Tamil Nadu,2008,100,1824,0,51.0
Tamil Nadu,2008,100,1824,0,0.0
Tripura,2008,13,63,594,
Tripura,2008,13,63,179,
Tripura,2008,13,63,90,
Tripura,2008,13,63,728,
Tripura,2008,13,63,7,
Tripura,2008,13,63,1731,
Tripura,2008,13,63,0,
Tripura,2008,13,63,0,0.0
Tripura,2008,13,63,0,0.0
Tripura,2008,13,63,0,0.0
Tripura,2008,13,63,0,0.0
Tripura,2008,13,103,594,
Tripura,2008,13,103,179,
Tripura,2008,13,103,90,
Tripura,2008,13,103,728,
Tripura,2008,13,103,7,
Tripura,2008,13,103,1731,
Tripura,2008,13,103,0,
Tripura,2008,13,103,0,0.0
Tripura,2008,13,103,0,0.0
Tripura,2008,13,103,0,0.0
Tripura,2008,13,103,0,0.0
Tripura,2008,13,166,594,
Tripura,2008,13,166,179,
Tripura,2008,13,166,90,
Tripura,2008,13,166,728,
Tripura,2008,13,166,7,
Tripura,2008,13,166,1731,
Tripura,2008,13,166,0,
Tripura,2008,13,166,0,0.0
Tripura,2008,13,166,0,0.0
Tripura,2008,13,166,0,0.0
Tripura,2008,13,166,0,0.0
Uttar Pradesh,2008,103,840,5785,
Uttar Pradesh,2008,103,840,9447,
Uttar Pradesh,2008,103,840,8724,
Uttar Pradesh,2008,103,840,9413,
Uttar Pradesh,2008,103,840,9831,
Uttar Pradesh,2008,103,840,18821,
Uttar Pradesh,2008,103,840,0,
Uttar Pradesh,2008,103,840,0,206.0
Uttar Pradesh,2008,103,840,0,0.0
Uttar Pradesh,2008,103,840,0,0.0
Uttar Pradesh,2008,103,840,0,0.0
Uttar Pradesh,2008,103,3859,5785,
Uttar Pradesh,2008,103,3859,9447,
Uttar Pradesh,2008,103,3859,8724,
Uttar Pradesh,2008,103,3859,9413,
Uttar Pradesh,2008,103,3859,9831,
Uttar Pradesh,2008,103,3859,18821,
Uttar Pradesh,2008,103,3859,0,
Uttar Pradesh,2008,103,3859,0,206.0
Uttar Pradesh,2008,103,3859,0,0.0
Uttar Pradesh,2008,103,3859,0,0.0
Uttar Pradesh,2008,103,3859,0,0.0
Uttar Pradesh,2008,103,4699,5785,
Uttar Pradesh,2008,103,4699,9447,
Uttar Pradesh,2008,103,4699,8724,
Uttar Pradesh,2008,103,4699,9413,
Uttar Pradesh,2008,103,4699,9831,
Uttar Pradesh,2008,103,4699,18821,
Uttar Pradesh,2008,103,4699,0,
Uttar Pradesh,2008,103,4699,0,206.0
Uttar Pradesh,2008,103,4699,0,0.0
Uttar Pradesh,2008,103,4699,0,0.0
Uttar Pradesh,2008,103,4699,0,0.0
Uttarakhand,2008,10,48,342,
Uttarakhand,2008,10,48,536,
Uttarakhand,2008,10,48,289,
Uttarakhand,2008,10,48,482,
Uttarakhand,2008,10,48,543,
Uttarakhand,2008,10,48,1079,
Uttarakhand,2008,10,48,0,
Uttarakhand,2008,10,48,0,14.0
Uttarakhand,2008,10,48,0,0.0
Uttarakhand,2008,10,48,0,0.0
Uttarakhand,2008,10,48,0,0.0
Uttarakhand,2008,10,213,342,
Uttarakhand,2008,10,213,536,
Uttarakhand,2008,10,213,289,
Uttarakhand,2008,10,213,482,
Uttarakhand,2008,10,213,543,
Uttarakhand,2008,10,213,1079,
Uttarakhand,2008,10,213,0,
Uttarakhand,2008,10,213,0,14.0
Uttarakhand,2008,10,213,0,0.0
Uttarakhand,2008,10,213,0,0.0
Uttarakhand,2008,10,213,0,0.0
Uttarakhand,2008,10,261,342,
Uttarakhand,2008,10,261,536,
Uttarakhand,2008,10,261,289,
Uttarakhand,2008,10,261,482,
Uttarakhand,2008,10,261,543,
Uttarakhand,2008,10,261,1079,
Uttarakhand,2008,10,261,0,
Uttarakhand,2008,10,261,0,14.0
Uttarakhand,2008,10,261,0,0.0
Uttarakhand,2008,10,261,0,0.0
Uttarakhand,2008,10,261,0,0.0
West Bengal,2008,184,250,10716,
West Bengal,2008,184,250,7466,
West Bengal,2008,184,250,2033,
West Bengal,2008,184,250,9960,
West Bengal,2008,184,250,119,
West Bengal,2008,184,250,55713,
West Bengal,2008,184,250,32,
West Bengal,2008,184,250,0,184.0
West Bengal,2008,184,250,0,32.0
West Bengal,2008,184,250,0,34.0
West Bengal,2008,184,250,0,0.0
West Bengal,2008,184,1561,10716,
West Bengal,2008,184,1561,7466,
West Bengal,2008,184,1561,2033,
West Bengal,2008,184,1561,9960,
West Bengal,2008,184,1561,119,
West Bengal,2008,184,1561,55713,
West Bengal,2008,184,1561,32,
West Bengal,2008,184,1561,0,184.0
West Bengal,2008,184,1561,0,32.0
West Bengal,2008,184,1561,0,34.0
West Bengal,2008,184,1561,0,0.0
West Bengal,2008,184,1811,10716,
West Bengal,2008,184,1811,7466,
West Bengal,2008,184,1811,2033,
West Bengal,2008,184,1811,9960,
West Bengal,2008,184,1811,119,
West Bengal,2008,184,1811,55713,
West Bengal,2008,184,1811,32,
West Bengal,2008,184,1811,0,184.0
West Bengal,2008,184,1811,0,32.0
West Bengal,2008,184,1811,0,34.0
West Bengal,2008,184,1811,0,0.0
Andaman & Nicobar Islands,2009,0,8,48,
Andaman & Nicobar Islands,2009,0,8,32,
Andaman & Nicobar Islands,2009,0,8,4,
Andaman & Nicobar Islands,2009,0,8,176,
Andaman & Nicobar Islands,2009,0,8,20,
Andaman & Nicobar Islands,2009,0,8,61,
Andaman & Nicobar Islands,2009,0,8,0,
Andaman & Nicobar Islands,2009,0,8,0,6.0
Andaman & Nicobar Islands,2009,0,8,0,0.0
Andaman & Nicobar Islands,2009,0,8,0,0.0
Andaman & Nicobar Islands,2009,0,8,0,0.0
Andaman & Nicobar Islands,2009,0,8,348,
Andaman & Nicobar Islands,2009,0,10,48,
Andaman & Nicobar Islands,2009,0,10,32,
Andaman & Nicobar Islands,2009,0,10,4,
Andaman & Nicobar Islands,2009,0,10,176,
Andaman & Nicobar Islands,2009,0,10,20,
Andaman & Nicobar Islands,2009,0,10,61,
Andaman & Nicobar Islands,2009,0,10,0,
Andaman & Nicobar Islands,2009,0,10,0,6.0
Andaman & Nicobar Islands,2009,0,10,0,0.0
Andaman & Nicobar Islands,2009,0,10,0,0.0
Andaman & Nicobar Islands,2009,0,10,0,0.0
Andaman & Nicobar Islands,2009,0,10,348,
Andaman & Nicobar Islands,2009,0,18,48,
Andaman & Nicobar Islands,2009,0,18,32,
Andaman & Nicobar Islands,2009,0,18,4,
Andaman & Nicobar Islands,2009,0,18,176,
Andaman & Nicobar Islands,2009,0,18,20,
Andaman & Nicobar Islands,2009,0,18,61,
Andaman & Nicobar Islands,2009,0,18,0,
Andaman & Nicobar Islands,2009,0,18,0,6.0
Andaman & Nicobar Islands,2009,0,18,0,0.0
Andaman & Nicobar Islands,2009,0,18,0,0.0
Andaman & Nicobar Islands,2009,0,18,0,0.0
Andaman & Nicobar Islands,2009,0,18,348,
Andhra Pradesh,2009,101,800,3377,
Andhra Pradesh,2009,101,800,3358,
Andhra Pradesh,2009,101,800,1583,
Andhra Pradesh,2009,101,800,9212,
Andhra Pradesh,2009,101,800,6143,
Andhra Pradesh,2009,101,800,25425,
Andhra Pradesh,2009,101,800,1,
Andhra Pradesh,2009,101,800,0,1499.0
Andhra Pradesh,2009,101,800,0,1.0
Andhra Pradesh,2009,101,800,0,798.0
Andhra Pradesh,2009,101,800,0,0.0
Andhra Pradesh,2009,101,800,53939,
Andhra Pradesh,2009,101,1675,3377,
Andhra Pradesh,2009,101,1675,3358,
Andhra Pradesh,2009,101,1675,1583,
Andhra Pradesh,2009,101,1675,9212,
Andhra Pradesh,2009,101,1675,6143,
Andhra Pradesh,2009,101,1675,25425,
Andhra Pradesh,2009,101,1675,1,
Andhra Pradesh,2009,101,1675,0,1499.0
Andhra Pradesh,2009,101,1675,0,1.0
Andhra Pradesh,2009,101,1675,0,798.0
Andhra Pradesh,2009,101,1675,0,0.0
Andhra Pradesh,2009,101,1675,53939,
Andhra Pradesh,2009,101,2475,3377,
Andhra Pradesh,2009,101,2475,3358,
Andhra Pradesh,2009,101,2475,1583,
Andhra Pradesh,2009,101,2475,9212,
Andhra Pradesh,2009,101,2475,6143,
Andhra Pradesh,2009,101,2475,25425,
Andhra Pradesh,2009,101,2475,1,
Andhra Pradesh,2009,101,2475,0,1499.0
Andhra Pradesh,2009,101,2475,0,1.0
Andhra Pradesh,2009,101,2475,0,798.0
Andhra Pradesh,2009,101,2475,0,0.0
Andhra Pradesh,2009,101,2475,53939,
Arunachal Pradesh,2009,20,1,488,
Arunachal Pradesh,2009,20,1,410,
Arunachal Pradesh,2009,20,1,0,
Arunachal Pradesh,2009,20,1,375,
Arunachal Pradesh,2009,20,1,11,
Arunachal Pradesh,2009,20,1,87,
Arunachal Pradesh,2009,20,1,0,
Arunachal Pradesh,2009,20,1,0,1.0
Arunachal Pradesh,2009,20,1,0,0.0
Arunachal Pradesh,2009,20,1,0,0.0
Arunachal Pradesh,2009,20,1,0,0.0
Arunachal Pradesh,2009,20,1,1372,
Arunachal Pradesh,2009,20,58,488,
Arunachal Pradesh,2009,20,58,410,
Arunachal Pradesh,2009,20,58,0,
Arunachal Pradesh,2009,20,58,375,
Arunachal Pradesh,2009,20,58,11,
Arunachal Pradesh,2009,20,58,87,
Arunachal Pradesh,2009,20,58,0,
Arunachal Pradesh,2009,20,58,0,1.0
Arunachal Pradesh,2009,20,58,0,0.0
Arunachal Pradesh,2009,20,58,0,0.0
Arunachal Pradesh,2009,20,58,0,0.0
Arunachal Pradesh,2009,20,58,1372,
Arunachal Pradesh,2009,20,59,488,
Arunachal Pradesh,2009,20,59,410,
Arunachal Pradesh,2009,20,59,0,
Arunachal Pradesh,2009,20,59,375,
Arunachal Pradesh,2009,20,59,11,
Arunachal Pradesh,2009,20,59,87,
Arunachal Pradesh,2009,20,59,0,
Arunachal Pradesh,2009,20,59,0,1.0
Arunachal Pradesh,2009,20,59,0,0.0
Arunachal Pradesh,2009,20,59,0,0.0
Arunachal Pradesh,2009,20,59,0,0.0
Arunachal Pradesh,2009,20,59,1372,
Assam,2009,251,97,4771,
Assam,2009,251,97,3530,
Assam,2009,251,97,342,
Assam,2009,251,97,2366,
Assam,2009,251,97,15,
Assam,2009,251,97,7164,
Assam,2009,251,97,2,
Assam,2009,251,97,0,66.0
Assam,2009,251,97,0,2.0
Assam,2009,251,97,0,0.0
Assam,2009,251,97,0,0.0
Assam,2009,251,97,18431,
Assam,2009,251,1226,4771,
Assam,2009,251,1226,3530,
Assam,2009,251,1226,342,
Assam,2009,251,1226,2366,
Assam,2009,251,1226,15,
Assam,2009,251,1226,7164,
Assam,2009,251,1226,2,
Assam,2009,251,1226,0,66.0
Assam,2009,251,1226,0,2.0
Assam,2009,251,1226,0,0.0
Assam,2009,251,1226,0,0.0
Assam,2009,251,1226,18431,
Assam,2009,251,1323,4771,
Assam,2009,251,1323,3530,
Assam,2009,251,1323,342,
Assam,2009,251,1323,2366,
Assam,2009,251,1323,15,
Assam,2009,251,1323,7164,
Assam,2009,251,1323,2,
Assam,2009,251,1323,0,66.0
Assam,2009,251,1323,0,2.0
Assam,2009,251,1323,0,0.0
Assam,2009,251,1323,0,0.0
Assam,2009,251,1323,18431,
Bihar,2009,654,672,4361,
Bihar,2009,654,672,4334,
Bihar,2009,654,672,4220,
Bihar,2009,654,672,2622,
Bihar,2009,654,672,66,
Bihar,2009,654,672,6807,
Bihar,2009,654,672,233,
Bihar,2009,654,672,0,121.0
Bihar,2009,654,672,0,233.0
Bihar,2009,654,672,0,48.0
Bihar,2009,654,672,0,0.0
Bihar,2009,654,672,27442,
Bihar,2009,654,2507,4361,
Bihar,2009,654,2507,4334,
Bihar,2009,654,2507,4220,
Bihar,2009,654,2507,2622,
Bihar,2009,654,2507,66,
Bihar,2009,654,2507,6807,
Bihar,2009,654,2507,233,
Bihar,2009,654,2507,0,121.0
Bihar,2009,654,2507,0,233.0
Bihar,2009,654,2507,0,48.0
Bihar,2009,654,2507,0,0.0
Bihar,2009,654,2507,27442,
Bihar,2009,654,3179,4361,
Bihar,2009,654,3179,4334,
Bihar,2009,654,3179,4220,
Bihar,2009,654,3179,2622,
Bihar,2009,654,3179,66,
Bihar,2009,654,3179,6807,
Bihar,2009,654,3179,233,
Bihar,2009,654,3179,0,121.0
Bihar,2009,654,3179,0,233.0
Bihar,2009,654,3179,0,48.0
Bihar,2009,654,3179,0,0.0
Bihar,2009,654,3179,27442,
Chandigarh,2009,4,3,76,
Chandigarh,2009,4,3,70,
Chandigarh,2009,4,3,10,
Chandigarh,2009,4,3,88,
Chandigarh,2009,4,3,46,
Chandigarh,2009,4,3,311,
Chandigarh,2009,4,3,0,
Chandigarh,2009,4,3,0,48.0
Chandigarh,2009,4,3,0,0.0
Chandigarh,2009,4,3,0,1.0
Chandigarh,2009,4,3,0,0.0
Chandigarh,2009,4,3,651,
Chandigarh,2009,4,19,76,
Chandigarh,2009,4,19,70,
Chandigarh,2009,4,19,10,
Chandigarh,2009,4,19,88,
Chandigarh,2009,4,19,46,
Chandigarh,2009,4,19,311,
Chandigarh,2009,4,19,0,
Chandigarh,2009,4,19,0,48.0
Chandigarh,2009,4,19,0,0.0
Chandigarh,2009,4,19,0,1.0
Chandigarh,2009,4,19,0,0.0
Chandigarh,2009,4,19,651,
Chandigarh,2009,4,22,76,
Chandigarh,2009,4,22,70,
Chandigarh,2009,4,22,10,
Chandigarh,2009,4,22,88,
Chandigarh,2009,4,22,46,
Chandigarh,2009,4,22,311,
Chandigarh,2009,4,22,0,
Chandigarh,2009,4,22,0,48.0
Chandigarh,2009,4,22,0,0.0
Chandigarh,2009,4,22,0,1.0
Chandigarh,2009,4,22,0,0.0
Chandigarh,2009,4,22,651,
Chhattisgarh,2009,134,326,4377,
Chhattisgarh,2009,134,326,810,
Chhattisgarh,2009,134,326,460,
Chhattisgarh,2009,134,326,8931,
Chhattisgarh,2009,134,326,563,
Chhattisgarh,2009,134,326,4994,
Chhattisgarh,2009,134,326,0,
Chhattisgarh,2009,134,326,0,49.0
Chhattisgarh,2009,134,326,0,0.0
Chhattisgarh,2009,134,326,0,1.0
Chhattisgarh,2009,134,326,0,1.0
Chhattisgarh,2009,134,326,20222,
Chhattisgarh,2009,134,757,4377,
Chhattisgarh,2009,134,757,810,
Chhattisgarh,2009,134,757,460,
Chhattisgarh,2009,134,757,8931,
Chhattisgarh,2009,134,757,563,
Chhattisgarh,2009,134,757,4994,
Chhattisgarh,2009,134,757,0,
Chhattisgarh,2009,134,757,0,49.0
Chhattisgarh,2009,134,757,0,0.0
Chhattisgarh,2009,134,757,0,1.0
Chhattisgarh,2009,134,757,0,1.0
Chhattisgarh,2009,134,757,20222,
Chhattisgarh,2009,134,1083,4377,
Chhattisgarh,2009,134,1083,810,
Chhattisgarh,2009,134,1083,460,
Chhattisgarh,2009,134,1083,8931,
Chhattisgarh,2009,134,1083,563,
Chhattisgarh,2009,134,1083,4994,
Chhattisgarh,2009,134,1083,0,
Chhattisgarh,2009,134,1083,0,49.0
Chhattisgarh,2009,134,1083,0,0.0
Chhattisgarh,2009,134,1083,0,1.0
Chhattisgarh,2009,134,1083,0,1.0
Chhattisgarh,2009,134,1083,20222,
Dadra & Nagar Haveli,2009,9,6,15,
Dadra & Nagar Haveli,2009,9,6,31,
Dadra & Nagar Haveli,2009,9,6,1,
Dadra & Nagar Haveli,2009,9,6,18,
Dadra & Nagar Haveli,2009,9,6,1,
Dadra & Nagar Haveli,2009,9,6,18,
Dadra & Nagar Haveli,2009,9,6,0,
Dadra & Nagar Haveli,2009,9,6,0,7.0
Dadra & Nagar Haveli,2009,9,6,0,0.0
Dadra & Nagar Haveli,2009,9,6,0,0.0
Dadra & Nagar Haveli,2009,9,6,0,0.0
Dadra & Nagar Haveli,2009,9,6,92,
Dadra & Nagar Haveli,2009,9,4,15,
Dadra & Nagar Haveli,2009,9,4,31,
Dadra & Nagar Haveli,2009,9,4,1,
Dadra & Nagar Haveli,2009,9,4,18,
